# gamma, coupling, gap qubit, gap resonator 
0.000000000000000000e+00 1.863273436872140650e-15 9.985399913626391566e-02 3.162277660168379134e-02
2.000000000000000111e-01 1.285754492897786885e-03 8.472616001147093012e-02 3.162277660168379134e-02
4.000000000000000222e-01 2.185187318849657941e-03 7.348053273380317219e-02 3.162277660168379134e-02
6.000000000000000888e-01 2.836011113876317491e-03 6.478851029799326255e-02 3.162277660168379134e-02
8.000000000000000444e-01 3.316477908766825647e-03 5.786965473185845532e-02 3.162277660168379134e-02
1.000000000000000000e+00 3.669960412651392112e-03 5.223397726902878624e-02 3.162277660168379134e-02
1.200000000000000178e+00 3.948496669282243465e-03 4.755764159118180956e-02 3.162277660168379134e-02
1.400000000000000133e+00 4.168172489231137742e-03 4.361769994101849512e-02 3.162277660168379134e-02
1.600000000000000089e+00 4.336621037871033271e-03 4.025546500588195187e-02 3.162277660168379134e-02
1.800000000000000044e+00 4.462716783528367440e-03 3.735481796122086529e-02 3.162277660168379134e-02
2.000000000000000000e+00 4.555869165314073779e-03 3.482877944283258032e-02 3.162277660168379134e-02
2.200000000000000178e+00 4.629890281359455920e-03 3.261088030967540519e-02 3.162277660168379134e-02
2.400000000000000355e+00 4.696221177568423062e-03 3.064943768614813990e-02 3.162277660168379134e-02
2.600000000000000089e+00 4.735359457984485154e-03 2.890365259394633846e-02 3.162277660168379134e-02
2.800000000000000266e+00 4.761716627787557221e-03 2.734088508197496381e-02 3.162277660168379134e-02
3.000000000000000000e+00 4.785162177592680935e-03 2.593471108845935014e-02 3.162277660168379134e-02
3.200000000000000178e+00 4.793736156323077577e-03 2.466351065650740360e-02 3.162277660168379134e-02
3.400000000000000355e+00 4.794854225721963126e-03 2.350942495968122437e-02 3.162277660168379134e-02
3.600000000000000089e+00 4.790199235190127115e-03 2.245757416200211409e-02 3.162277660168379134e-02
3.800000000000000266e+00 4.780783354687626746e-03 2.149546288889347956e-02 3.162277660168379134e-02
4.000000000000000000e+00 4.767437145835214801e-03 2.061252272049740597e-02 3.162277660168379134e-02
4.200000000000000178e+00 4.752116446834835431e-03 1.979975616056361964e-02 3.162277660168379134e-02
4.400000000000000355e+00 4.733346946337425344e-03 1.904945671680913222e-02 3.162277660168379134e-02
4.600000000000000533e+00 4.712431830012388245e-03 1.835498673760738164e-02 3.162277660168379134e-02
4.800000000000000711e+00 4.689776523971442290e-03 1.771059954842812978e-02 3.162277660168379134e-02
5.000000000000000000e+00 4.665721270470329571e-03 1.711129590544913093e-02 3.162277660168379134e-02
5.200000000000000178e+00 4.640552673221508100e-03 1.655270727775670636e-02 3.162277660168379134e-02
5.400000000000000355e+00 4.614519360042214011e-03 1.603100028344073280e-02 3.162277660168379134e-02
5.600000000000000533e+00 4.587813522665172908e-03 1.554279793768742479e-02 3.162277660168379134e-02
5.800000000000000711e+00 4.560614990538731928e-03 1.508511436200410394e-02 3.162277660168379134e-02
